circuit_type,preservation_level,mitigated,query_name,shots,row_index,column_index,win_probability,fidelity,trace_distance,success_probability,failure_probability,raw_scale_factor_dists
contextuality-preserving,medium,True,R3C3,8192,3,3,0.8806610107421874,0.8790722502090546,0.11933898925781208,0.8806610107421874,0.1193389892578127,"{""1"": {""0000"": 0.0272216796875, ""0001"": 0.0997314453125, ""0010"": 0.0989990234375, ""0011"": 0.0264892578125, ""0100"": 0.10400390625, ""0101"": 0.0272216796875, ""0110"": 0.027587890625, ""0111"": 0.10302734375, ""1000"": 0.0909423828125, ""1001"": 0.02587890625, ""1010"": 0.0238037109375, ""1011"": 0.0987548828125, ""1100"": 0.0281982421875, ""1101"": 0.0916748046875, ""1110"": 0.1041259765625, ""1111"": 0.0223388671875}, ""3"": {""0000"": 0.04736328125, ""0001"": 0.083251953125, ""0010"": 0.0916748046875, ""0011"": 0.04150390625, ""0100"": 0.08837890625, ""0101"": 0.0413818359375, ""0110"": 0.040283203125, ""0111"": 0.0802001953125, ""1000"": 0.084228515625, ""1001"": 0.040771484375, ""1010"": 0.0426025390625, ""1011"": 0.080322265625, ""1100"": 0.0382080078125, ""1101"": 0.0787353515625, ""1110"": 0.08251953125, ""1111"": 0.03857421875}, ""5"": {""0000"": 0.0550537109375, ""0001"": 0.080322265625, ""0010"": 0.073974609375, ""0011"": 0.046875, ""0100"": 0.078857421875, ""0101"": 0.04541015625, ""0110"": 0.050537109375, ""0111"": 0.0750732421875, ""1000"": 0.079833984375, ""1001"": 0.049072265625, ""1010"": 0.0450439453125, ""1011"": 0.07666015625, ""1100"": 0.0447998046875, ""1101"": 0.07958984375, ""1110"": 0.078857421875, ""1111"": 0.0400390625}}"
baseline,medium,True,R1C1,8192,1,1,0.9434051513671875,0.9407070880186301,0.08164978027343722,0.9434051513671875,0.056594848632812535,"{""1"": {""0000"": 0.109375, ""0001"": 0.110595703125, ""0010"": 0.0125732421875, ""0011"": 0.0108642578125, ""0100"": 0.11572265625, ""0101"": 0.10546875, ""0110"": 0.0115966796875, ""0111"": 0.0123291015625, ""1000"": 0.013671875, ""1001"": 0.0120849609375, ""1010"": 0.1121826171875, ""1011"": 0.1187744140625, ""1100"": 0.01171875, ""1101"": 0.0125732421875, ""1110"": 0.1121826171875, ""1111"": 0.1182861328125}, ""3"": {""0000"": 0.1107177734375, ""0001"": 0.109619140625, ""0010"": 0.01904296875, ""0011"": 0.019287109375, ""0100"": 0.1009521484375, ""0101"": 0.10595703125, ""0110"": 0.0185546875, ""0111"": 0.021728515625, ""1000"": 0.0205078125, ""1001"": 0.02001953125, ""1010"": 0.1063232421875, ""1011"": 0.0960693359375, ""1100"": 0.0208740234375, ""1101"": 0.01953125, ""1110"": 0.1080322265625, ""1111"": 0.102783203125}, ""5"": {""0000"": 0.1025390625, ""0001"": 0.1015625, ""0010"": 0.02490234375, ""0011"": 0.0228271484375, ""0100"": 0.106689453125, ""0101"": 0.1019287109375, ""0110"": 0.025390625, ""0111"": 0.0255126953125, ""1000"": 0.0240478515625, ""1001"": 0.0244140625, ""1010"": 0.1019287109375, ""1011"": 0.0994873046875, ""1100"": 0.0252685546875, ""1101"": 0.0233154296875, ""1110"": 0.0941162109375, ""1111"": 0.0960693359375}}"
baseline,medium,True,R1C2,8192,1,2,0.8780517578124998,0.8777972536358858,0.12194824218749929,0.8780517578124998,0.12194824218750022,"{""1"": {""0000"": 0.102783203125, ""0001"": 0.0299072265625, ""0010"": 0.0946044921875, ""0011"": 0.02880859375, ""0100"": 0.0955810546875, ""0101"": 0.0302734375, ""0110"": 0.096435546875, ""0111"": 0.02783203125, ""1000"": 0.0291748046875, ""1001"": 0.0963134765625, ""1010"": 0.02880859375, ""1011"": 0.0926513671875, ""1100"": 0.026123046875, ""1101"": 0.09619140625, ""1110"": 0.0322265625, ""1111"": 0.09228515625}, ""3"": {""0000"": 0.0841064453125, ""0001"": 0.05029296875, ""0010"": 0.0816650390625, ""0011"": 0.0430908203125, ""0100"": 0.0802001953125, ""0101"": 0.0521240234375, ""0110"": 0.0777587890625, ""0111"": 0.0462646484375, ""1000"": 0.0496826171875, ""1001"": 0.0748291015625, ""1010"": 0.0484619140625, ""1011"": 0.0709228515625, ""1100"": 0.04345703125, ""1101"": 0.0780029296875, ""1110"": 0.0489501953125, ""1111"": 0.0701904296875}, ""5"": {""0000"": 0.076904296875, ""0001"": 0.0614013671875, ""0010"": 0.076416015625, ""0011"": 0.051025390625, ""0100"": 0.071044921875, ""0101"": 0.0562744140625, ""0110"": 0.0703125, ""0111"": 0.05126953125, ""1000"": 0.05615234375, ""1001"": 0.068115234375, ""1010"": 0.0521240234375, ""1011"": 0.0704345703125, ""1100"": 0.054931640625, ""1101"": 0.0657958984375, ""1110"": 0.0506591796875, ""1111"": 0.067138671875}}"
baseline,medium,True,R1C3,8192,1,3,0.8777008056640623,0.8768371176329258,0.12229919433593671,0.8777008056640623,0.12229919433593767,"{""1"": {""0000"": 0.029296875, ""0001"": 0.0982666015625, ""0010"": 0.0986328125, ""0011"": 0.029541015625, ""0100"": 0.030029296875, ""0101"": 0.104736328125, ""0110"": 0.09326171875, ""0111"": 0.0252685546875, ""1000"": 0.1011962890625, ""1001"": 0.03076171875, ""1010"": 0.0283203125, ""1011"": 0.0911865234375, ""1100"": 0.0908203125, ""1101"": 0.026611328125, ""1110"": 0.0277099609375, ""1111"": 0.0943603515625}, ""3"": {""0000"": 0.046630859375, ""0001"": 0.0791015625, ""0010"": 0.0823974609375, ""0011"": 0.0477294921875, ""0100"": 0.0523681640625, ""0101"": 0.0823974609375, ""0110"": 0.07470703125, ""0111"": 0.0457763671875, ""1000"": 0.0816650390625, ""1001"": 0.04833984375, ""1010"": 0.0443115234375, ""1011"": 0.0771484375, ""1100"": 0.0748291015625, ""1101"": 0.044189453125, ""1110"": 0.04541015625, ""1111"": 0.072998046875}, ""5"": {""0000"": 0.0545654296875, ""0001"": 0.07275390625, ""0010"": 0.073974609375, ""0011"": 0.057373046875, ""0100"": 0.057861328125, ""0101"": 0.076171875, ""0110"": 0.06689453125, ""0111"": 0.052001953125, ""1000"": 0.07275390625, ""1001"": 0.0565185546875, ""1010"": 0.04833984375, ""1011"": 0.0621337890625, ""1100"": 0.0709228515625, ""1101"": 0.0533447265625, ""1110"": 0.0576171875, ""1111"": 0.0667724609375}}"
baseline,medium,True,R2C1,8192,2,1,0.8952484130859371,0.8949002235574931,0.10475158691406186,0.8952484130859371,0.10475158691406279,"{""1"": {""0000"": 0.096923828125, ""0001"": 0.098876953125, ""0010"": 0.0289306640625, ""0011"": 0.0318603515625, ""0100"": 0.0328369140625, ""0101"": 0.0318603515625, ""0110"": 0.0947265625, ""0111"": 0.0933837890625, ""1000"": 0.0963134765625, ""1001"": 0.0958251953125, ""1010"": 0.0340576171875, ""1011"": 0.0257568359375, ""1100"": 0.028076171875, ""1101"": 0.029541015625, ""1110"": 0.09375, ""1111"": 0.0872802734375}, ""3"": {""0000"": 0.08154296875, ""0001"": 0.0736083984375, ""0010"": 0.0556640625, ""0011"": 0.0496826171875, ""0100"": 0.0552978515625, ""0101"": 0.049560546875, ""0110"": 0.078125, ""0111"": 0.07080078125, ""1000"": 0.0736083984375, ""1001"": 0.075927734375, ""1010"": 0.0513916015625, ""1011"": 0.0506591796875, ""1100"": 0.0511474609375, ""1101"": 0.0462646484375, ""1110"": 0.0692138671875, ""1111"": 0.0675048828125}, ""5"": {""0000"": 0.0771484375, ""0001"": 0.0692138671875, ""0010"": 0.053955078125, ""0011"": 0.052490234375, ""0100"": 0.0538330078125, ""0101"": 0.056884765625, ""0110"": 0.0745849609375, ""0111"": 0.0654296875, ""1000"": 0.0760498046875, ""1001"": 0.0714111328125, ""1010"": 0.0533447265625, ""1011"": 0.052490234375, ""1100"": 0.0511474609375, ""1101"": 0.05615234375, ""1110"": 0.0662841796875, ""1111"": 0.069580078125}}"
baseline,medium,True,R2C2,8192,2,2,0.7903900146484373,0.7892130519969215,0.20960998535156164,0.7903900146484373,0.20960998535156258,"{""1"": {""0000"": 0.092529296875, ""0001"": 0.0322265625, ""0010"": 0.088134765625, ""0011"": 0.0345458984375, ""0100"": 0.0350341796875, ""0101"": 0.09228515625, ""0110"": 0.03564453125, ""0111"": 0.091064453125, ""1000"": 0.0802001953125, ""1001"": 0.03955078125, ""1010"": 0.0960693359375, ""1011"": 0.0386962890625, ""1100"": 0.0374755859375, ""1101"": 0.09423828125, ""1110"": 0.0350341796875, ""1111"": 0.0772705078125}, ""3"": {""0000"": 0.0830078125, ""0001"": 0.050537109375, ""0010"": 0.07568359375, ""0011"": 0.046630859375, ""0100"": 0.0518798828125, ""0101"": 0.076416015625, ""0110"": 0.0504150390625, ""0111"": 0.0743408203125, ""1000"": 0.0701904296875, ""1001"": 0.0513916015625, ""1010"": 0.0775146484375, ""1011"": 0.0489501953125, ""1100"": 0.0501708984375, ""1101"": 0.076171875, ""1110"": 0.05029296875, ""1111"": 0.06640625}, ""5"": {""0000"": 0.0716552734375, ""0001"": 0.060302734375, ""0010"": 0.06884765625, ""0011"": 0.0601806640625, ""0100"": 0.05712890625, ""0101"": 0.07080078125, ""0110"": 0.055908203125, ""0111"": 0.0697021484375, ""1000"": 0.06689453125, ""1001"": 0.053955078125, ""1010"": 0.0654296875, ""1011"": 0.055419921875, ""1100"": 0.05517578125, ""1101"": 0.0665283203125, ""1110"": 0.0540771484375, ""1111"": 0.0679931640625}}"
baseline,medium,True,R2C3,8192,2,3,0.8668212890624998,0.8662444114297827,0.13317871093749922,0.8668212890624998,0.13317871093750017,"{""1"": {""0000"": 0.0284423828125, ""0001"": 0.093994140625, ""0010"": 0.097412109375, ""0011"": 0.028564453125, ""0100"": 0.098388671875, ""0101"": 0.03271484375, ""0110"": 0.0303955078125, ""0111"": 0.0953369140625, ""1000"": 0.0291748046875, ""1001"": 0.093994140625, ""1010"": 0.098388671875, ""1011"": 0.028076171875, ""1100"": 0.0931396484375, ""1101"": 0.0277099609375, ""1110"": 0.0303955078125, ""1111"": 0.0938720703125}, ""3"": {""0000"": 0.051025390625, ""0001"": 0.0838623046875, ""0010"": 0.0755615234375, ""0011"": 0.0501708984375, ""0100"": 0.0762939453125, ""0101"": 0.0462646484375, ""0110"": 0.0501708984375, ""0111"": 0.076416015625, ""1000"": 0.0482177734375, ""1001"": 0.0762939453125, ""1010"": 0.0802001953125, ""1011"": 0.0450439453125, ""1100"": 0.0753173828125, ""1101"": 0.044189453125, ""1110"": 0.0460205078125, ""1111"": 0.074951171875}, ""5"": {""0000"": 0.054443359375, ""0001"": 0.0703125, ""0010"": 0.069580078125, ""0011"": 0.0555419921875, ""0100"": 0.0750732421875, ""0101"": 0.0550537109375, ""0110"": 0.0562744140625, ""0111"": 0.067626953125, ""1000"": 0.0576171875, ""1001"": 0.0655517578125, ""1010"": 0.065185546875, ""1011"": 0.0577392578125, ""1100"": 0.0654296875, ""1101"": 0.0565185546875, ""1110"": 0.054931640625, ""1111"": 0.0731201171875}}"
baseline,medium,True,R3C1,8192,3,1,0.8938140869140623,0.8913678286598843,0.11547851562499957,0.8938140869140623,0.10618591308593761,"{""1"": {""0000"": 0.09619140625, ""0001"": 0.0926513671875, ""0010"": 0.0230712890625, ""0011"": 0.025146484375, ""0100"": 0.0279541015625, ""0101"": 0.0260009765625, ""0110"": 0.0975341796875, ""0111"": 0.1029052734375, ""1000"": 0.0279541015625, ""1001"": 0.028076171875, ""1010"": 0.09423828125, ""1011"": 0.1046142578125, ""1100"": 0.1011962890625, ""1101"": 0.0992431640625, ""1110"": 0.0257568359375, ""1111"": 0.0274658203125}, ""3"": {""0000"": 0.0826416015625, ""0001"": 0.084716796875, ""0010"": 0.047119140625, ""0011"": 0.0465087890625, ""0100"": 0.0479736328125, ""0101"": 0.04443359375, ""0110"": 0.0791015625, ""0111"": 0.0751953125, ""1000"": 0.0482177734375, ""1001"": 0.0467529296875, ""1010"": 0.0782470703125, ""1011"": 0.0711669921875, ""1100"": 0.084228515625, ""1101"": 0.078369140625, ""1110"": 0.0399169921875, ""1111"": 0.04541015625}, ""5"": {""0000"": 0.0738525390625, ""0001"": 0.0694580078125, ""0010"": 0.06103515625, ""0011"": 0.0550537109375, ""0100"": 0.0579833984375, ""0101"": 0.05712890625, ""0110"": 0.0654296875, ""0111"": 0.0714111328125, ""1000"": 0.05419921875, ""1001"": 0.0557861328125, ""1010"": 0.0673828125, ""1011"": 0.0703125, ""1100"": 0.0673828125, ""1101"": 0.067626953125, ""1110"": 0.052001953125, ""1111"": 0.053955078125}}"
baseline,medium,True,R3C2,8192,3,2,0.8681793212890624,0.8673859000206358,0.13182067871093667,0.8681793212890624,0.1318206787109378,"{""1"": {""0000"": 0.09033203125, ""0001"": 0.031005859375, ""0010"": 0.093505859375, ""0011"": 0.0357666015625, ""0100"": 0.0350341796875, ""0101"": 0.08935546875, ""0110"": 0.0323486328125, ""0111"": 0.0972900390625, ""1000"": 0.032958984375, ""1001"": 0.0916748046875, ""1010"": 0.033935546875, ""1011"": 0.09423828125, ""1100"": 0.089111328125, ""1101"": 0.0328369140625, ""1110"": 0.085205078125, ""1111"": 0.035400390625}, ""3"": {""0000"": 0.0693359375, ""0001"": 0.06201171875, ""0010"": 0.07177734375, ""0011"": 0.0555419921875, ""0100"": 0.05615234375, ""0101"": 0.0694580078125, ""0110"": 0.0548095703125, ""0111"": 0.0693359375, ""1000"": 0.0535888671875, ""1001"": 0.0697021484375, ""1010"": 0.0531005859375, ""1011"": 0.0709228515625, ""1100"": 0.069091796875, ""1101"": 0.052978515625, ""1110"": 0.0711669921875, ""1111"": 0.051025390625}, ""5"": {""0000"": 0.0682373046875, ""0001"": 0.059814453125, ""0010"": 0.064697265625, ""0011"": 0.053955078125, ""0100"": 0.06396484375, ""0101"": 0.066650390625, ""0110"": 0.060302734375, ""0111"": 0.067626953125, ""1000"": 0.0562744140625, ""1001"": 0.0684814453125, ""1010"": 0.0538330078125, ""1011"": 0.061767578125, ""1100"": 0.0660400390625, ""1101"": 0.061279296875, ""1110"": 0.0673828125, ""1111"": 0.0596923828125}}"
baseline,medium,True,R3C3,8192,3,3,0.8678131103515624,0.8659525228698639,0.13218688964843658,0.8678131103515624,0.13218688964843764,"{""1"": {""0000"": 0.0318603515625, ""0001"": 0.0994873046875, ""0010"": 0.0960693359375, ""0011"": 0.0247802734375, ""0100"": 0.099853515625, ""0101"": 0.0263671875, ""0110"": 0.0279541015625, ""0111"": 0.1005859375, ""1000"": 0.0943603515625, ""1001"": 0.0267333984375, ""1010"": 0.0234375, ""1011"": 0.1026611328125, ""1100"": 0.0252685546875, ""1101"": 0.091796875, ""1110"": 0.09814453125, ""1111"": 0.0306396484375}, ""3"": {""0000"": 0.0472412109375, ""0001"": 0.0849609375, ""0010"": 0.0872802734375, ""0011"": 0.0382080078125, ""0100"": 0.08837890625, ""0101"": 0.04443359375, ""0110"": 0.04345703125, ""0111"": 0.080322265625, ""1000"": 0.0869140625, ""1001"": 0.044921875, ""1010"": 0.039306640625, ""1011"": 0.07958984375, ""1100"": 0.042236328125, ""1101"": 0.0823974609375, ""1110"": 0.07275390625, ""1111"": 0.03759765625}, ""5"": {""0000"": 0.0518798828125, ""0001"": 0.08251953125, ""0010"": 0.078125, ""0011"": 0.048828125, ""0100"": 0.0770263671875, ""0101"": 0.05126953125, ""0110"": 0.046630859375, ""0111"": 0.0743408203125, ""1000"": 0.0704345703125, ""1001"": 0.04541015625, ""1010"": 0.0496826171875, ""1011"": 0.07470703125, ""1100"": 0.050537109375, ""1101"": 0.0738525390625, ""1110"": 0.0770263671875, ""1111"": 0.0477294921875}}"
contextuality-preserving,high,False,R1C1,8192,1,1,0.912109375,0.9119987113489985,0.08789062499999982,0.912109375,0.087890625,{}
contextuality-preserving,high,False,R1C2,8192,1,2,0.7772216796875,0.7770314732868681,0.22277832031249983,0.7772216796875,0.2227783203125,{}
contextuality-preserving,high,False,R1C3,8192,1,3,0.8079833984375,0.8077881590336866,0.19201660156249978,0.8079833984375,0.1920166015625,{}
contextuality-preserving,high,False,R2C1,8192,2,1,0.8321533203125,0.831585174029924,0.1678466796874998,0.8321533203125,0.1678466796875,{}
contextuality-preserving,high,False,R2C2,8192,2,2,0.771728515625,0.7715213462478389,0.22827148437499978,0.771728515625,0.228271484375,{}
contextuality-preserving,high,False,R2C3,8192,2,3,0.7880859375,0.7875458248838094,0.21191406249999978,0.7880859375,0.2119140625,{}
contextuality-preserving,high,False,R3C1,8192,3,1,0.795166015625,0.7950568538819395,0.20483398437499978,0.795166015625,0.204833984375,{}
contextuality-preserving,high,False,R3C2,8192,3,2,0.7569580078125,0.7566283332422161,0.24304199218749978,0.7569580078125,0.2430419921875,{}
contextuality-preserving,high,False,R3C3,8192,3,3,0.7926025390625,0.7923946362091809,0.20739746093749978,0.7926025390625,0.2073974609375,{}
baseline,high,False,R1C1,8192,1,1,0.9078369140625,0.9077059824281528,0.09216308593749936,0.9078369140625,0.0921630859375,{}
baseline,high,False,R1C2,8192,1,2,0.762451171875,0.7623040533292981,0.2375488281249994,0.762451171875,0.237548828125,{}
baseline,high,False,R1C3,8192,1,3,0.7784423828125,0.7781297136450278,0.2215576171874994,0.7784423828125,0.2215576171875,{}
baseline,high,False,R2C1,8192,2,1,0.76708984375,0.7661749727091294,0.2329101562499994,0.76708984375,0.23291015625,{}
baseline,high,False,R2C2,8192,2,2,0.7247314453125,0.7241922786895966,0.2752685546874994,0.7247314453125,0.2752685546875,{}
baseline,high,False,R2C3,8192,2,3,0.7840576171875,0.7837361279091537,0.2159423828124994,0.7840576171875,0.2159423828125,{}
baseline,high,False,R3C1,8192,3,1,0.78076171875,0.780161933401568,0.2192382812499993,0.78076171875,0.21923828125,{}
baseline,high,False,R3C2,8192,3,2,0.7279052734375,0.7278513813934757,0.2720947265624993,0.7279052734375,0.2720947265625,{}
baseline,high,False,R3C3,8192,3,3,0.7867431640625,0.7864581326942608,0.2132568359374993,0.7867431640625,0.2132568359375,{}
contextuality-preserving,high,True,R1C1,8192,1,1,0.9473049872610493,0.944188316557822,0.06968282301249494,0.9473049872610493,0.052695012738950685,"{""1"": {""0000"": 0.109375, ""0001"": 0.107177734375, ""0010"": 0.0108642578125, ""0011"": 0.011474609375, ""0100"": 0.108642578125, ""0101"": 0.1207275390625, ""0110"": 0.011962890625, ""0111"": 0.0115966796875, ""1000"": 0.0108642578125, ""1001"": 0.01123046875, ""1010"": 0.1195068359375, ""1011"": 0.1180419921875, ""1100"": 0.00927734375, ""1101"": 0.0108642578125, ""1110"": 0.1142578125, ""1111"": 0.1141357421875}, ""3"": {""0000"": 0.1175537109375, ""0001"": 0.104736328125, ""0010"": 0.015869140625, ""0011"": 0.0164794921875, ""0100"": 0.1197509765625, ""0101"": 0.1080322265625, ""0110"": 0.014404296875, ""0111"": 0.0189208984375, ""1000"": 0.016357421875, ""1001"": 0.018310546875, ""1010"": 0.10595703125, ""1011"": 0.105224609375, ""1100"": 0.0203857421875, ""1101"": 0.01708984375, ""1110"": 0.1043701171875, ""1111"": 0.0965576171875}, ""5"": {""0000"": 0.115234375, ""0001"": 0.10986328125, ""0010"": 0.021728515625, ""0011"": 0.017822265625, ""0100"": 0.108154296875, ""0101"": 0.1043701171875, ""0110"": 0.021484375, ""0111"": 0.0201416015625, ""1000"": 0.0164794921875, ""1001"": 0.0206298828125, ""1010"": 0.1014404296875, ""1011"": 0.1025390625, ""1100"": 0.0211181640625, ""1101"": 0.0194091796875, ""1110"": 0.105224609375, ""1111"": 0.0943603515625}}"
contextuality-preserving,high,True,R1C2,8192,1,2,0.846038818359375,0.8455358186127022,0.15396118164062486,0.846038818359375,0.15396118164062508,"{""1"": {""0000"": 0.0953369140625, ""0001"": 0.03173828125, ""0010"": 0.0999755859375, ""0011"": 0.031494140625, ""0100"": 0.100830078125, ""0101"": 0.0291748046875, ""0110"": 0.0946044921875, ""0111"": 0.0269775390625, ""1000"": 0.0245361328125, ""1001"": 0.09814453125, ""1010"": 0.0263671875, ""1011"": 0.092529296875, ""1100"": 0.028076171875, ""1101"": 0.0921630859375, ""1110"": 0.0296630859375, ""1111"": 0.098388671875}, ""3"": {""0000"": 0.084716796875, ""0001"": 0.040283203125, ""0010"": 0.084716796875, ""0011"": 0.040283203125, ""0100"": 0.090576171875, ""0101"": 0.0419921875, ""0110"": 0.0833740234375, ""0111"": 0.044189453125, ""1000"": 0.0421142578125, ""1001"": 0.0826416015625, ""1010"": 0.04052734375, ""1011"": 0.0770263671875, ""1100"": 0.0482177734375, ""1101"": 0.0816650390625, ""1110"": 0.03955078125, ""1111"": 0.078125}, ""5"": {""0000"": 0.075439453125, ""0001"": 0.052490234375, ""0010"": 0.0771484375, ""0011"": 0.048828125, ""0100"": 0.0748291015625, ""0101"": 0.0537109375, ""0110"": 0.078369140625, ""0111"": 0.046630859375, ""1000"": 0.0498046875, ""1001"": 0.077880859375, ""1010"": 0.0430908203125, ""1011"": 0.067138671875, ""1100"": 0.048583984375, ""1101"": 0.078125, ""1110"": 0.0511474609375, ""1111"": 0.0767822265625}}"
contextuality-preserving,high,True,R1C3,8192,1,3,0.895050048828125,0.8929982834574982,0.10983276367187494,0.895050048828125,0.10494995117187514,"{""1"": {""0000"": 0.029296875, ""0001"": 0.0919189453125, ""0010"": 0.0989990234375, ""0011"": 0.0235595703125, ""0100"": 0.0242919921875, ""0101"": 0.098876953125, ""0110"": 0.10498046875, ""0111"": 0.023681640625, ""1000"": 0.0999755859375, ""1001"": 0.0252685546875, ""1010"": 0.0216064453125, ""1011"": 0.1041259765625, ""1100"": 0.0958251953125, ""1101"": 0.0240478515625, ""1110"": 0.02685546875, ""1111"": 0.106689453125}, ""3"": {""0000"": 0.047119140625, ""0001"": 0.083984375, ""0010"": 0.0911865234375, ""0011"": 0.0389404296875, ""0100"": 0.04296875, ""0101"": 0.0860595703125, ""0110"": 0.0833740234375, ""0111"": 0.0426025390625, ""1000"": 0.0867919921875, ""1001"": 0.0386962890625, ""1010"": 0.0355224609375, ""1011"": 0.0780029296875, ""1100"": 0.0830078125, ""1101"": 0.04345703125, ""1110"": 0.039306640625, ""1111"": 0.0789794921875}, ""5"": {""0000"": 0.053466796875, ""0001"": 0.08349609375, ""0010"": 0.0819091796875, ""0011"": 0.0482177734375, ""0100"": 0.0472412109375, ""0101"": 0.0750732421875, ""0110"": 0.0797119140625, ""0111"": 0.04638671875, ""1000"": 0.0821533203125, ""1001"": 0.04541015625, ""1010"": 0.046630859375, ""1011"": 0.0665283203125, ""1100"": 0.07275390625, ""1101"": 0.0472412109375, ""1110"": 0.047607421875, ""1111"": 0.076171875}}"
contextuality-preserving,high,True,R2C1,8192,2,1,0.9365539550781248,0.9354557601222871,0.0688934326171876,0.9365539550781248,0.06344604492187525,"{""1"": {""0000"": 0.1075439453125, ""0001"": 0.10205078125, ""0010"": 0.023193359375, ""0011"": 0.020263671875, ""0100"": 0.0225830078125, ""0101"": 0.026123046875, ""0110"": 0.1048583984375, ""0111"": 0.1058349609375, ""1000"": 0.105712890625, ""1001"": 0.100830078125, ""1010"": 0.0247802734375, ""1011"": 0.0223388671875, ""1100"": 0.023193359375, ""1101"": 0.0211181640625, ""1110"": 0.0924072265625, ""1111"": 0.09716796875}, ""3"": {""0000"": 0.0904541015625, ""0001"": 0.0858154296875, ""0010"": 0.0389404296875, ""0011"": 0.0462646484375, ""0100"": 0.042236328125, ""0101"": 0.0438232421875, ""0110"": 0.08349609375, ""0111"": 0.0762939453125, ""1000"": 0.0859375, ""1001"": 0.077392578125, ""1010"": 0.04345703125, ""1011"": 0.04345703125, ""1100"": 0.0435791015625, ""1101"": 0.0428466796875, ""1110"": 0.079345703125, ""1111"": 0.07666015625}, ""5"": {""0000"": 0.07470703125, ""0001"": 0.07763671875, ""0010"": 0.0489501953125, ""0011"": 0.0533447265625, ""0100"": 0.052978515625, ""0101"": 0.054443359375, ""0110"": 0.077392578125, ""0111"": 0.072998046875, ""1000"": 0.080078125, ""1001"": 0.072998046875, ""1010"": 0.045166015625, ""1011"": 0.0478515625, ""1100"": 0.05078125, ""1101"": 0.04638671875, ""1110"": 0.0716552734375, ""1111"": 0.0726318359375}}"
contextuality-preserving,high,True,R2C2,8192,2,2,0.8636322021484375,0.8628402409057812,0.1363677978515624,0.8636322021484375,0.13636779785156264,"{""1"": {""0000"": 0.102783203125, ""0001"": 0.0252685546875, ""0010"": 0.0972900390625, ""0011"": 0.0328369140625, ""0100"": 0.0242919921875, ""0101"": 0.1002197265625, ""0110"": 0.0294189453125, ""0111"": 0.0986328125, ""1000"": 0.102294921875, ""1001"": 0.029541015625, ""1010"": 0.0946044921875, ""1011"": 0.0240478515625, ""1100"": 0.0244140625, ""1101"": 0.0970458984375, ""1110"": 0.0240478515625, ""1111"": 0.09326171875}, ""3"": {""0000"": 0.0924072265625, ""0001"": 0.04052734375, ""0010"": 0.090576171875, ""0011"": 0.0438232421875, ""0100"": 0.042724609375, ""0101"": 0.080322265625, ""0110"": 0.0433349609375, ""0111"": 0.080322265625, ""1000"": 0.0845947265625, ""1001"": 0.0413818359375, ""1010"": 0.0845947265625, ""1011"": 0.0367431640625, ""1100"": 0.04150390625, ""1101"": 0.0784912109375, ""1110"": 0.0413818359375, ""1111"": 0.0772705078125}, ""5"": {""0000"": 0.078369140625, ""0001"": 0.054931640625, ""0010"": 0.076416015625, ""0011"": 0.0496826171875, ""0100"": 0.0531005859375, ""0101"": 0.0762939453125, ""0110"": 0.051513671875, ""0111"": 0.078857421875, ""1000"": 0.0751953125, ""1001"": 0.049560546875, ""1010"": 0.0743408203125, ""1011"": 0.047607421875, ""1100"": 0.048095703125, ""1101"": 0.071533203125, ""1110"": 0.0445556640625, ""1111"": 0.0699462890625}}"
contextuality-preserving,high,True,R2C3,8192,2,3,0.881591796875,0.8811498554594307,0.11840820312499992,0.881591796875,0.11840820312500017,"{""1"": {""0000"": 0.026123046875, ""0001"": 0.1004638671875, ""0010"": 0.10205078125, ""0011"": 0.025390625, ""0100"": 0.099853515625, ""0101"": 0.0263671875, ""0110"": 0.0286865234375, ""0111"": 0.1004638671875, ""1000"": 0.027587890625, ""1001"": 0.0970458984375, ""1010"": 0.101318359375, ""1011"": 0.0250244140625, ""1100"": 0.0946044921875, ""1101"": 0.0240478515625, ""1110"": 0.025390625, ""1111"": 0.0955810546875}, ""3"": {""0000"": 0.04248046875, ""0001"": 0.0848388671875, ""0010"": 0.0870361328125, ""0011"": 0.044921875, ""0100"": 0.086669921875, ""0101"": 0.0426025390625, ""0110"": 0.0435791015625, ""0111"": 0.0789794921875, ""1000"": 0.0406494140625, ""1001"": 0.0850830078125, ""1010"": 0.080810546875, ""1011"": 0.0418701171875, ""1100"": 0.0814208984375, ""1101"": 0.041015625, ""1110"": 0.043212890625, ""1111"": 0.0748291015625}, ""5"": {""0000"": 0.0574951171875, ""0001"": 0.073974609375, ""0010"": 0.077880859375, ""0011"": 0.052734375, ""0100"": 0.075439453125, ""0101"": 0.045654296875, ""0110"": 0.05419921875, ""0111"": 0.07470703125, ""1000"": 0.0504150390625, ""1001"": 0.0732421875, ""1010"": 0.071533203125, ""1011"": 0.0511474609375, ""1100"": 0.0751953125, ""1101"": 0.0455322265625, ""1110"": 0.0499267578125, ""1111"": 0.0709228515625}}"
